rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ax,ay,az,gx,gy,gz,depth
1404239808170215194,,5877,,1404239761,711671113,'',-58,-78,72,0,0,0,0
1404239808223291903,,5878,,1404239761,741235971,'',-55,-81,79,0,0,0,0
1404239808223771740,,5879,,1404239761,771359920,'',-54,-76,76,0,0,0,0
1404239808273477636,,5880,,1404239761,801561117,'',-53,-77,79,0,0,0,0
1404239808333586662,,5881,,1404239761,830950975,'',-55,-77,75,0,0,0,0
1404239808333783740,,5882,,1404239761,862716913,'',-55,-79,77,0,0,0,0
1404239808333992754,,5883,,1404239761,893055915,'',-55,-79,77,0,0,0,0
1404239808387356362,,5884,,1404239761,923291921,'',-54,-82,78,0,0,0,0
1404239808433981099,,5885,,1404239761,953557968,'',-50,-82,76,0,0,0,0
1404239808434227322,,5886,,1404239761,983257055,'',-54,-82,82,0,0,0,0
1404239808483267054,,5887,,1404239762,12785911,'',-51,-79,75,0,0,0,0
1404239808483534490,,5888,,1404239762,42315959,'',-54,-78,76,0,0,0,0
1404239808536200195,,5889,,1404239762,72540998,'',-52,-82,74,0,0,0,0
1404239808536466175,,5890,,1404239762,102922916,'',-57,-77,79,0,0,0,0
1404239808587448672,,5891,,1404239762,132718086,'',-57,-83,79,0,0,0,0
1404239808674279382,,5892,,1404239762,165282011,'',-58,-84,82,0,0,0,0
1404239808674479775,,5893,,1404239762,196201086,'',-49,-79,77,0,0,0,0
1404239808724866242,,5894,,1404239762,225924015,'',-59,-81,73,0,0,0,0
1404239808725002248,,5895,,1404239762,255664110,'',-52,-78,72,0,0,0,0
1404239808725162364,,5896,,1404239762,285219907,'',-55,-81,73,0,0,0,0
1404239808774743873,,5897,,1404239762,315193891,'',-52,-78,80,0,0,0,0
1404239808820211558,,5898,,1404239762,345473051,'',-57,-73,79,0,0,0,0
1404239808820490990,,5899,,1404239762,375897884,'',-57,-79,79,0,0,0,0
1404239808869950829,,5900,,1404239762,405704975,'',-56,-82,80,0,0,0,0
1404239808870677130,,5901,,1404239762,435074090,'',-54,-80,74,0,0,0,0
1404239808917042215,,5902,,1404239762,466622114,'',-51,-89,75,0,0,0,0
1404239808917314325,,5903,,1404239762,496519088,'',-57,-79,79,0,0,0,0
1404239808970237140,,5904,,1404239762,526272058,'',-59,-83,79,0,0,0,0
1404239808970279204,,5905,,1404239762,556078910,'',-57,-79,73,0,0,0,0
1404239809021372728,,5906,,1404239762,586042881,'',-56,-82,74,0,0,0,0
1404239809115578948,,5907,,1404239762,615827083,'',-51,-79,79,0,0,0,0
1404239809115597104,,5908,,1404239762,646049976,'',-56,-82,78,0,0,0,0
1404239809166788663,,5909,,1404239762,675728082,'',-59,-81,75,0,0,0,0
1404239809166806335,,5910,,1404239762,706207036,'',-56,-80,76,0,0,0,0
1404239809213516532,,5911,,1404239762,735620021,'',-54,-80,76,0,0,0,0
1404239809213559006,,5912,,1404239762,765883922,'',-56,-80,74,0,0,0,0
1404239809261479446,,5913,,1404239762,796133995,'',-59,-79,71,0,0,0,0
1404239809261735935,,5914,,1404239762,825897932,'',-54,-78,78,0,0,0,0
1404239809306459310,,5915,,1404239762,855719089,'',-57,-77,79,0,0,0,0
1404239809306699540,,5916,,1404239762,885303020,'',-56,-78,76,0,0,0,0
1404239809355601583,,5917,,1404239762,914913892,'',-59,-73,77,0,0,0,0
1404239809404473861,,5918,,1404239762,946121931,'',-51,-81,79,0,0,0,0
1404239809404758758,,5919,,1404239762,976222991,'',-53,-79,77,0,0,0,0
1404239809453718656,,5920,,1404239763,6402015,'',-50,-76,80,0,0,0,0
1404239809454013455,,5921,,1404239763,35934925,'',-54,-80,78,0,0,0,0
1404239809526642234,,5922,,1404239763,66163063,'',-54,-78,76,0,0,0,0
1404239809526906847,,5923,,1404239763,96498966,'',-53,-83,79,0,0,0,0
1404239809575484878,,5924,,1404239763,126769065,'',-59,-79,73,0,0,0,0
1404239809625180980,,5925,,1404239763,157737016,'',-58,-78,76,0,0,0,0
1404239809630780632,,5926,,1404239763,187280893,'',-54,-82,78,0,0,0,0
1404239809681240639,,5927,,1404239763,216852903,'',-57,-79,75,0,0,0,0
1404239809681270794,,5928,,1404239763,248226881,'',-59,-79,81,0,0,0,0
1404239809734857816,,5929,,1404239763,278160095,'',-50,-78,74,0,0,0,0
1404239809734876091,,5930,,1404239763,308042049,'',-56,-76,74,0,0,0,0
1404239809788509615,,5931,,1404239763,337450981,'',-51,-81,77,0,0,0,0
1404239809788527116,,5932,,1404239763,367569923,'',-53,-79,75,0,0,0,0
1404239809835790473,,5933,,1404239763,397941112,'',-54,-80,76,0,0,0,0
1404239809835806956,,5934,,1404239763,428553104,'',-58,-78,70,0,0,0,0
1404239809887133382,,5935,,1404239763,458683967,'',-58,-78,74,0,0,0,0
1404239809961364091,,5936,,1404239763,488610029,'',-54,-78,76,0,0,0,0
1404239809961391491,,5937,,1404239763,518158912,'',-52,-82,80,0,0,0,0
1404239809961412716,,5938,,1404239763,547658920,'',-55,-73,83,0,0,0,0
1404239810011674664,,5939,,1404239763,579680919,'',-57,-79,73,0,0,0,0
1404239810056182971,,5940,,1404239763,609507083,'',-55,-83,79,0,0,0,0
1404239810056458270,,5941,,1404239763,640295982,'',-52,-84,72,0,0,0,0
1404239810102468409,,5942,,1404239763,671607017,'',-54,-82,72,0,0,0,0
1404239810102758360,,5943,,1404239763,701564073,'',-59,-83,79,0,0,0,0
1404239810151403010,,5944,,1404239763,731792926,'',-56,-82,76,0,0,0,0
1404239810197925439,,5945,,1404239763,761194944,'',-52,-78,78,0,0,0,0
1404239810198294797,,5946,,1404239763,791198968,'',-55,-79,69,0,0,0,0
1404239810244348719,,5947,,1404239763,820739984,'',-55,-77,71,0,0,0,0
1404239810244609632,,5948,,1404239763,850341081,'',-52,-82,76,0,0,0,0
1404239810289694148,,5949,,1404239763,882504940,'',-51,-77,77,0,0,0,0
1404239810289941915,,5950,,1404239763,912034034,'',-59,-83,75,0,0,0,0
1404239810399104107,,5951,,1404239763,941736936,'',-54,-76,76,0,0,0,0
1404239810399358313,,5952,,1404239763,972078084,'',-61,-77,75,0,0,0,0
1404239810481482007,,5953,,1404239764,2661943,'',-54,-80,82,0,0,0,0
1404239810482232057,,5954,,1404239764,33040046,'',-52,-80,72,0,0,0,0
1404239810535492269,,5955,,1404239764,62527894,'',-52,-84,80,0,0,0,0
1404239810582556087,,5956,,1404239764,92101097,'',-56,-78,76,0,0,0,0
1404239810582799831,,5957,,1404239764,122195005,'',-52,-80,76,0,0,0,0
1404239810631867100,,5958,,1404239764,152123928,'',-53,-81,73,0,0,0,0
